gender,age,category,quantity,price
Female,60,Toys,3,107.52
Female,36,Clothing,1,300.08
Female,29,Shoes,4,2400.68
Female,45,Souvenir,1,11.73
Female,18,Food & Beverage,1,5.23
Female,54,Books,1,15.15
Male,45,Clothing,3,900.24
Female,59,Food & Beverage,1,5.23
Female,49,Clothing,2,600.16
Male,61,Souvenir,3,35.19
Female,28,Food & Beverage,3,15.69
Female,36,Books,3,45.45
Female,69,Clothing,2,600.16
Female,27,Food & Beverage,3,15.69
Female,30,Clothing,3,900.24
Male,67,Cosmetics,4,162.64
Male,66,Shoes,4,2400.68
Female,52,Food & Beverage,4,20.92
Male,69,Food & Beverage,3,15.69
Female,63,Clothing,1,300.08
Female,20,Clothing,5,1500.4
Female,23,Toys,4,143.36
Male,47,Toys,3,107.52
Male,43,Clothing,5,1500.4
Male,55,Shoes,1,600.17
Male,25,Toys,2,71.68
Female,62,Shoes,4,2400.68
Female,23,Cosmetics,1,40.66
Female,48,Technology,5,5250
Male,64,Souvenir,1,11.73
Female,50,Clothing,2,600.16
Female,42,Cosmetics,2,81.32
Male,43,Clothing,3,900.24
Female,25,Clothing,3,900.24
Male,66,Clothing,3,900.24
Female,41,Food & Beverage,1,5.23
Female,37,Cosmetics,3,121.98
Female,43,Clothing,3,900.24
Female,19,Clothing,2,600.16
Female,64,Technology,4,4200
Female,39,Shoes,5,3000.85
Female,21,Cosmetics,2,81.32
Male,51,Food & Beverage,3,15.69
Male,67,Books,5,75.75
Male,54,Shoes,3,1800.51
Female,21,Food & Beverage,2,10.46
Male,29,Technology,1,1050
Female,32,Shoes,3,1800.51
Female,55,Clothing,4,1200.32
Male,24,Souvenir,4,46.92
Male,37,Clothing,3,900.24
Female,53,Shoes,5,3000.85
Female,43,Food & Beverage,5,26.15
Female,39,Toys,3,107.52
Female,37,Shoes,3,1800.51
Female,58,Food & Beverage,1,5.23
Male,28,Toys,1,35.84
Male,45,Technology,1,1050
Female,21,Clothing,4,1200.32
Female,39,Cosmetics,5,203.3
Male,23,Clothing,5,1500.4
Male,41,Clothing,1,300.08
Female,26,Food & Beverage,2,10.46
Male,51,Toys,4,143.36
Male,49,Cosmetics,2,81.32
Male,45,Clothing,4,1200.32
Male,33,Cosmetics,5,203.3
Female,53,Shoes,4,2400.68
Female,32,Cosmetics,1,40.66
Male,40,Clothing,1,300.08
Male,60,Clothing,5,1500.4
Female,37,Clothing,1,300.08
Female,56,Technology,5,5250
Female,55,Clothing,2,600.16
Male,68,Books,1,15.15
Female,54,Cosmetics,2,81.32
Female,56,Food & Beverage,3,15.69
Male,27,Toys,2,71.68
Female,41,Toys,1,35.84
Male,59,Shoes,4,2400.68
Male,62,Clothing,1,300.08
Male,32,Cosmetics,2,81.32
Male,47,Cosmetics,2,81.32
Female,42,Technology,5,5250
Male,33,Food & Beverage,3,15.69
Male,66,Technology,5,5250
Female,55,Cosmetics,5,203.3
Female,24,Food & Beverage,4,20.92
Female,64,Toys,5,179.2
Female,27,Shoes,5,3000.85
Female,62,Cosmetics,2,81.32
Female,68,Cosmetics,2,81.32
Female,62,Cosmetics,3,121.98
Male,36,Souvenir,1,11.73
Male,64,Clothing,3,900.24
Male,22,Technology,4,4200
Female,26,Food & Beverage,5,26.15
Female,37,Clothing,5,1500.4
Female,47,Cosmetics,1,40.66
Female,40,Toys,1,35.84
Female,58,Food & Beverage,1,5.23
Male,32,Books,2,30.3
Female,36,Clothing,1,300.08
Female,56,Toys,4,143.36
Female,41,Clothing,4,1200.32
Female,34,Food & Beverage,5,26.15
Female,37,Clothing,5,1500.4
Female,55,Cosmetics,1,40.66
Female,25,Shoes,2,1200.34
Female,50,Clothing,4,1200.32
Male,66,Shoes,3,1800.51
Male,52,Clothing,1,300.08
Female,24,Cosmetics,1,40.66
Male,52,Food & Beverage,3,15.69
Male,43,Clothing,3,900.24
Male,41,Cosmetics,1,40.66
Female,28,Clothing,5,1500.4
Male,31,Food & Beverage,1,5.23
Female,41,Shoes,3,1800.51
Male,21,Cosmetics,3,121.98
Female,45,Cosmetics,3,121.98
Female,41,Books,3,45.45
Male,42,Clothing,3,900.24
Male,50,Cosmetics,1,40.66
Female,42,Clothing,3,900.24
Female,25,Clothing,2,600.16
Female,39,Shoes,5,3000.85
Male,23,Toys,5,179.2
Male,67,Books,2,30.3
Female,42,Food & Beverage,5,26.15
Female,63,Clothing,2,600.16
Male,53,Souvenir,4,46.92
Male,32,Food & Beverage,5,26.15
Male,43,Shoes,2,1200.34
Female,22,Clothing,2,600.16
Male,30,Food & Beverage,4,20.92
Female,20,Clothing,3,900.24
Female,40,Cosmetics,2,81.32
Male,61,Clothing,4,1200.32
Male,44,Clothing,5,1500.4
Female,55,Cosmetics,4,162.64
Female,54,Food & Beverage,2,10.46
Male,23,Toys,3,107.52
Female,61,Clothing,1,300.08
Male,37,Clothing,1,300.08
Female,43,Food & Beverage,2,10.46
Male,33,Shoes,4,2400.68
Male,18,Clothing,5,1500.4
Female,30,Toys,1,35.84
Female,68,Toys,5,179.2
Male,34,Clothing,1,300.08
Female,34,Books,1,15.15
Female,59,Food & Beverage,2,10.46
Female,22,Clothing,5,1500.4
Female,30,Cosmetics,5,203.3
Female,50,Toys,3,107.52
Female,68,Food & Beverage,3,15.69
Female,49,Clothing,1,300.08
Male,38,Toys,5,179.2
Male,51,Cosmetics,3,121.98
Male,44,Cosmetics,3,121.98
Male,64,Clothing,2,600.16
Female,31,Clothing,4,1200.32
Female,34,Technology,1,1050
Male,40,Clothing,3,900.24
Female,58,Shoes,1,600.17
Male,56,Clothing,4,1200.32
Female,57,Food & Beverage,5,26.15
Female,38,Shoes,1,600.17
Female,55,Souvenir,3,35.19
Female,23,Food & Beverage,3,15.69
Male,66,Souvenir,2,23.46
Male,27,Clothing,2,600.16
Female,58,Cosmetics,1,40.66
Female,32,Cosmetics,5,203.3
Male,57,Cosmetics,1,40.66
Male,43,Food & Beverage,5,26.15
Female,56,Clothing,3,900.24
Female,40,Clothing,1,300.08
Female,60,Food & Beverage,4,20.92
Male,41,Technology,5,5250
Male,41,Clothing,2,600.16
Female,54,Clothing,2,600.16
Female,42,Cosmetics,4,162.64
Male,56,Clothing,3,900.24
Female,32,Technology,4,4200
Male,59,Clothing,2,600.16
Female,50,Food & Beverage,5,26.15
Male,23,Clothing,1,300.08
Male,50,Cosmetics,5,203.3
Female,55,Food & Beverage,5,26.15
Male,62,Cosmetics,3,121.98
Female,32,Clothing,5,1500.4
Male,37,Food & Beverage,4,20.92
Female,63,Toys,3,107.52
Female,18,Books,4,60.6
Female,22,Shoes,5,3000.85
Male,51,Shoes,4,2400.68
Female,52,Clothing,4,1200.32
Male,30,Clothing,2,600.16
Male,32,Cosmetics,1,40.66
Female,46,Shoes,4,2400.68
Male,31,Books,5,75.75
Female,30,Food & Beverage,5,26.15
Male,24,Food & Beverage,4,20.92
Male,25,Food & Beverage,2,10.46
Female,25,Clothing,1,300.08
Female,31,Souvenir,3,35.19
Female,54,Shoes,5,3000.85
Female,57,Technology,3,3150
Male,25,Clothing,1,300.08
Female,44,Books,4,60.6
Female,43,Clothing,3,900.24
Male,18,Souvenir,1,11.73
Female,57,Toys,1,35.84
Female,25,Cosmetics,1,40.66
Female,50,Food & Beverage,3,15.69
Male,49,Clothing,1,300.08
Male,21,Food & Beverage,2,10.46
Male,38,Technology,2,2100
Male,65,Clothing,5,1500.4
Female,32,Clothing,3,900.24
Female,47,Food & Beverage,5,26.15
Female,53,Clothing,1,300.08
Male,34,Clothing,1,300.08
Female,61,Cosmetics,1,40.66
Female,19,Clothing,5,1500.4
Female,61,Cosmetics,2,81.32
Male,33,Cosmetics,3,121.98
Female,53,Food & Beverage,2,10.46
Male,68,Toys,3,107.52
Male,37,Toys,5,179.2
Male,69,Clothing,4,1200.32
Female,40,Food & Beverage,3,15.69
Female,67,Cosmetics,1,40.66
Female,22,Books,1,15.15
Female,34,Toys,4,143.36
Female,34,Clothing,1,300.08
Female,56,Clothing,5,1500.4
Male,26,Clothing,5,1500.4
Female,69,Books,5,75.75
Female,67,Clothing,2,600.16
Male,61,Clothing,4,1200.32
Female,26,Food & Beverage,1,5.23
Male,63,Clothing,4,1200.32
Female,51,Toys,4,143.36
Male,60,Clothing,4,1200.32
Female,26,Books,1,15.15
Male,34,Souvenir,2,23.46
Female,25,Clothing,5,1500.4
Male,49,Shoes,5,3000.85
Male,69,Souvenir,1,11.73
Male,66,Books,1,15.15
Male,23,Clothing,3,900.24
Female,18,Cosmetics,4,162.64
Male,24,Cosmetics,1,40.66
Female,39,Cosmetics,1,40.66
Female,50,Shoes,4,2400.68
Male,52,Technology,1,1050
Male,56,Cosmetics,3,121.98
Female,41,Clothing,1,300.08
Female,21,Clothing,3,900.24
Male,42,Clothing,1,300.08
Female,50,Clothing,2,600.16
Female,53,Clothing,2,600.16
Female,32,Technology,4,4200
Female,60,Clothing,4,1200.32
Male,34,Food & Beverage,3,15.69
Female,24,Shoes,2,1200.34
Female,44,Clothing,2,600.16
Female,32,Clothing,3,900.24
Female,42,Food & Beverage,1,5.23
Male,23,Souvenir,2,23.46
Male,33,Technology,1,1050
Male,64,Clothing,4,1200.32
Female,69,Clothing,5,1500.4
Male,30,Books,3,45.45
Female,66,Books,3,45.45
Female,68,Food & Beverage,1,5.23
Female,48,Cosmetics,1,40.66
Male,52,Clothing,5,1500.4
Female,39,Clothing,2,600.16
Female,29,Food & Beverage,3,15.69
Female,48,Toys,4,143.36
Male,50,Clothing,1,300.08
Male,28,Cosmetics,3,121.98
Male,64,Food & Beverage,1,5.23
Female,36,Cosmetics,1,40.66
Male,64,Cosmetics,5,203.3
Female,54,Clothing,5,1500.4
Female,31,Cosmetics,1,40.66
Male,49,Clothing,2,600.16
Female,51,Clothing,3,900.24
Male,37,Clothing,3,900.24
Male,52,Clothing,3,900.24
Female,64,Shoes,3,1800.51
Female,65,Shoes,3,1800.51
Female,53,Shoes,3,1800.51
Male,30,Clothing,4,1200.32
Male,52,Clothing,4,1200.32
Male,32,Toys,2,71.68
Male,40,Food & Beverage,3,15.69
Female,53,Clothing,3,900.24
Male,39,Clothing,3,900.24
Female,56,Cosmetics,5,203.3
Female,19,Shoes,2,1200.34
Male,19,Cosmetics,3,121.98
Female,67,Clothing,5,1500.4
Female,59,Technology,3,3150
Male,63,Books,3,45.45
Male,68,Clothing,1,300.08
Male,23,Books,2,30.3
Female,47,Clothing,1,300.08
Female,25,Clothing,2,600.16
Male,22,Clothing,4,1200.32
Female,60,Food & Beverage,2,10.46
Female,38,Clothing,4,1200.32
Male,59,Cosmetics,3,121.98
Male,20,Clothing,5,1500.4
Female,62,Clothing,1,300.08
Female,56,Cosmetics,2,81.32
Female,41,Food & Beverage,3,15.69
Female,39,Shoes,3,1800.51
Female,47,Clothing,1,300.08
Female,55,Food & Beverage,1,5.23
Female,30,Clothing,3,900.24
Male,34,Clothing,5,1500.4
Female,53,Souvenir,5,58.65
Female,24,Shoes,4,2400.68
Male,61,Shoes,5,3000.85
Female,32,Clothing,5,1500.4
Female,51,Cosmetics,1,40.66
Male,55,Cosmetics,5,203.3
Female,49,Souvenir,5,58.65
Female,26,Food & Beverage,5,26.15
Female,56,Shoes,3,1800.51
Male,60,Technology,4,4200
Male,43,Food & Beverage,1,5.23
Female,69,Souvenir,2,23.46
Male,49,Souvenir,5,58.65
Female,55,Toys,5,179.2
Male,63,Cosmetics,2,81.32
Male,36,Toys,3,107.52
Female,28,Clothing,5,1500.4
Male,45,Cosmetics,3,121.98
Male,67,Clothing,2,600.16
Female,46,Cosmetics,3,121.98
Female,59,Clothing,5,1500.4
Female,65,Shoes,1,600.17
Female,34,Books,2,30.3
Female,68,Technology,4,4200
Female,50,Shoes,1,600.17
Male,30,Shoes,2,1200.34
Male,35,Clothing,4,1200.32
Male,54,Clothing,2,600.16
Male,20,Food & Beverage,1,5.23
Female,58,Cosmetics,2,81.32
Male,31,Toys,1,35.84
Female,29,Cosmetics,2,81.32
Male,47,Souvenir,1,11.73
Female,18,Shoes,1,600.17
Female,20,Technology,2,2100
Female,50,Clothing,1,300.08
Male,47,Cosmetics,4,162.64
Male,48,Cosmetics,5,203.3
Male,35,Shoes,3,1800.51
Female,50,Technology,1,1050
Female,41,Clothing,4,1200.32
Female,27,Clothing,1,300.08
Female,64,Food & Beverage,2,10.46
Male,42,Technology,5,5250
Female,22,Cosmetics,4,162.64
Female,64,Clothing,2,600.16
Male,59,Shoes,5,3000.85
Female,53,Clothing,3,900.24
Male,29,Cosmetics,1,40.66
Female,30,Clothing,2,600.16
Female,50,Clothing,5,1500.4
Female,42,Clothing,5,1500.4
Male,23,Clothing,4,1200.32
Female,41,Cosmetics,1,40.66
Male,29,Cosmetics,4,162.64
Female,59,Clothing,4,1200.32
Female,34,Clothing,5,1500.4
Female,22,Cosmetics,1,40.66
Male,34,Clothing,2,600.16
Female,69,Toys,3,107.52
Male,61,Technology,3,3150
Female,44,Shoes,3,1800.51
Female,64,Technology,3,3150
Female,40,Clothing,4,1200.32
Male,58,Cosmetics,5,203.3
Male,23,Toys,5,179.2
Male,36,Shoes,3,1800.51
Female,64,Souvenir,2,23.46
Female,60,Cosmetics,3,121.98
Male,39,Cosmetics,1,40.66
Male,65,Food & Beverage,3,15.69
Male,66,Cosmetics,5,203.3
Male,52,Souvenir,1,11.73
Male,33,Shoes,5,3000.85
Male,63,Food & Beverage,2,10.46
Female,23,Books,4,60.6
Female,27,Clothing,4,1200.32
Female,22,Food & Beverage,4,20.92
Male,23,Clothing,4,1200.32
Male,38,Souvenir,3,35.19
Male,57,Food & Beverage,1,5.23
Male,21,Cosmetics,2,81.32
Female,33,Souvenir,4,46.92
Male,34,Food & Beverage,4,20.92
Male,69,Toys,1,35.84
Male,66,Cosmetics,2,81.32
Female,46,Clothing,3,900.24
Male,36,Food & Beverage,3,15.69
Female,64,Food & Beverage,4,20.92
Male,53,Shoes,3,1800.51
Male,66,Cosmetics,1,40.66
Female,19,Shoes,1,600.17
Female,55,Souvenir,5,58.65
Male,50,Food & Beverage,5,26.15
Male,39,Cosmetics,4,162.64
Male,64,Shoes,4,2400.68
Male,22,Books,4,60.6
Female,49,Technology,5,5250
Female,45,Clothing,2,600.16
Male,52,Toys,5,179.2
Male,42,Clothing,1,300.08
Male,55,Cosmetics,2,81.32
Male,63,Toys,2,71.68
Female,32,Food & Beverage,5,26.15
Female,49,Clothing,5,1500.4
Female,24,Technology,5,5250
Female,37,Clothing,2,600.16
Female,41,Clothing,1,300.08
Female,39,Toys,3,107.52
Male,19,Shoes,4,2400.68
Female,59,Clothing,2,600.16
Female,68,Souvenir,4,46.92
Female,52,Toys,3,107.52
Female,60,Clothing,4,1200.32
Male,39,Clothing,2,600.16
Female,26,Clothing,5,1500.4
Female,33,Clothing,2,600.16
Male,57,Clothing,5,1500.4
Female,52,Food & Beverage,5,26.15
Female,26,Food & Beverage,2,10.46
Male,63,Clothing,1,300.08
Female,33,Souvenir,4,46.92
Male,55,Food & Beverage,1,5.23
Female,26,Cosmetics,4,162.64
Female,67,Clothing,5,1500.4
Male,64,Clothing,3,900.24
Male,18,Souvenir,2,23.46
Female,57,Cosmetics,5,203.3
Female,40,Food & Beverage,3,15.69
Male,46,Food & Beverage,1,5.23
Male,21,Clothing,2,600.16
Female,48,Toys,4,143.36
Male,24,Clothing,2,600.16
Male,69,Toys,2,71.68
Female,45,Food & Beverage,5,26.15
Female,59,Clothing,1,300.08
Male,43,Clothing,1,300.08
Female,47,Clothing,2,600.16
Male,33,Cosmetics,2,81.32
Male,69,Shoes,5,3000.85
Male,57,Clothing,3,900.24
Female,46,Clothing,4,1200.32
Male,48,Books,1,15.15
Male,30,Cosmetics,4,162.64
Female,18,Clothing,5,1500.4
Male,49,Food & Beverage,2,10.46
Female,43,Clothing,4,1200.32
Female,34,Souvenir,5,58.65
Female,39,Books,2,30.3
Male,20,Toys,3,107.52
Male,68,Clothing,2,600.16
Female,49,Shoes,2,1200.34
Male,58,Cosmetics,2,81.32
Female,26,Clothing,2,600.16
Male,24,Cosmetics,3,121.98
Male,61,Shoes,1,600.17
Male,42,Clothing,2,600.16
Female,64,Cosmetics,1,40.66
Male,30,Clothing,1,300.08
Female,69,Toys,5,179.2
Female,38,Clothing,3,900.24
Male,30,Cosmetics,4,162.64
Female,18,Clothing,5,1500.4
Female,58,Clothing,1,300.08
Male,35,Toys,4,143.36
Female,31,Food & Beverage,5,26.15
Male,26,Clothing,3,900.24
Male,22,Toys,1,35.84
Male,28,Clothing,3,900.24
Female,29,Shoes,3,1800.51
Male,38,Clothing,4,1200.32
Female,51,Souvenir,4,46.92
Female,55,Food & Beverage,4,20.92
Female,47,Food & Beverage,2,10.46
Female,68,Shoes,2,1200.34
Female,57,Toys,2,71.68
Male,30,Cosmetics,4,162.64
Female,53,Food & Beverage,5,26.15
Female,67,Toys,5,179.2
Female,27,Shoes,5,3000.85
Female,63,Clothing,5,1500.4
Female,35,Food & Beverage,3,15.69
Male,62,Clothing,4,1200.32
Female,20,Clothing,4,1200.32
Male,34,Cosmetics,5,203.3
Male,56,Toys,3,107.52
Male,22,Clothing,1,300.08
Female,61,Cosmetics,5,203.3
Male,54,Books,4,60.6
Female,63,Shoes,2,1200.34
Male,25,Clothing,5,1500.4
Female,47,Clothing,1,300.08
Female,44,Shoes,2,1200.34
Female,54,Shoes,5,3000.85
Female,62,Shoes,3,1800.51
Male,48,Food & Beverage,5,26.15
Male,58,Clothing,5,1500.4
Male,31,Cosmetics,3,121.98
Male,53,Cosmetics,4,162.64
Male,55,Technology,1,1050
Male,46,Clothing,1,300.08
Male,20,Clothing,4,1200.32
Female,58,Books,4,60.6
Male,49,Books,4,60.6
Male,63,Clothing,4,1200.32
Male,42,Clothing,2,600.16
Female,40,Food & Beverage,5,26.15
Male,28,Technology,2,2100
Female,68,Cosmetics,4,162.64
Female,23,Food & Beverage,4,20.92
Male,28,Clothing,3,900.24
Male,40,Clothing,3,900.24
Female,18,Shoes,3,1800.51
Female,56,Toys,5,179.2
Male,38,Toys,1,35.84
Female,22,Clothing,4,1200.32
Female,63,Shoes,5,3000.85
Female,51,Shoes,1,600.17
Female,45,Souvenir,4,46.92
Female,27,Food & Beverage,5,26.15
Male,51,Clothing,5,1500.4
Female,23,Food & Beverage,5,26.15
Female,29,Shoes,5,3000.85
Female,48,Toys,4,143.36
Male,19,Clothing,1,300.08
Male,30,Food & Beverage,2,10.46
Female,32,Clothing,1,300.08
Male,49,Clothing,5,1500.4
Female,31,Food & Beverage,1,5.23
Female,39,Books,4,60.6
Male,20,Toys,2,71.68
Female,51,Clothing,2,600.16
Male,52,Cosmetics,4,162.64
Female,60,Clothing,1,300.08
Female,21,Food & Beverage,3,15.69
Female,28,Clothing,4,1200.32
Female,58,Clothing,4,1200.32
Male,49,Cosmetics,1,40.66
Female,41,Food & Beverage,1,5.23
Female,36,Clothing,5,1500.4
Female,29,Cosmetics,5,203.3
Female,41,Shoes,5,3000.85
Female,42,Shoes,4,2400.68
Female,41,Books,3,45.45
Female,21,Souvenir,1,11.73
Male,29,Books,1,15.15
Female,21,Cosmetics,2,81.32
Female,38,Clothing,5,1500.4
Male,44,Clothing,2,600.16
Female,40,Technology,3,3150
Male,26,Souvenir,4,46.92
Female,23,Food & Beverage,5,26.15
Female,69,Shoes,4,2400.68
Female,39,Shoes,1,600.17
Male,61,Toys,1,35.84
Female,18,Books,4,60.6
Male,40,Clothing,4,1200.32
Female,38,Cosmetics,2,81.32
Male,28,Clothing,3,900.24
Female,66,Food & Beverage,5,26.15
Female,43,Cosmetics,3,121.98
Male,22,Clothing,2,600.16
Female,41,Food & Beverage,5,26.15
Male,37,Clothing,2,600.16
Female,24,Technology,5,5250
Female,66,Food & Beverage,3,15.69
Female,39,Toys,1,35.84
Female,26,Clothing,5,1500.4
Male,66,Clothing,5,1500.4
Female,22,Cosmetics,5,203.3
Female,60,Souvenir,1,11.73
Female,28,Clothing,1,300.08
Male,36,Books,1,15.15
Female,51,Clothing,5,1500.4
Female,29,Toys,1,35.84
Female,58,Clothing,5,1500.4
Male,68,Shoes,3,1800.51
Female,58,Cosmetics,5,203.3
Male,26,Shoes,2,1200.34
Female,49,Shoes,5,3000.85
Female,41,Clothing,5,1500.4
Female,49,Toys,1,35.84
Female,28,Clothing,1,300.08
Female,21,Toys,2,71.68
Female,69,Souvenir,5,58.65
Male,22,Shoes,3,1800.51
Male,26,Books,4,60.6
Female,43,Food & Beverage,4,20.92
Female,47,Food & Beverage,1,5.23
Male,67,Souvenir,2,23.46
Female,48,Clothing,4,1200.32
Female,42,Cosmetics,2,81.32
Female,21,Clothing,3,900.24
Female,43,Clothing,5,1500.4
Female,39,Technology,2,2100
Female,64,Clothing,5,1500.4
Female,53,Clothing,5,1500.4
Female,34,Clothing,5,1500.4
Male,68,Shoes,4,2400.68
Female,61,Clothing,4,1200.32
Male,64,Cosmetics,5,203.3
Female,46,Technology,3,3150
Female,55,Souvenir,3,35.19
Female,33,Books,4,60.6
Female,40,Clothing,2,600.16
Male,22,Shoes,1,600.17
Male,21,Clothing,1,300.08
Male,57,Clothing,1,300.08
Female,29,Food & Beverage,3,15.69
Male,68,Cosmetics,4,162.64
Male,20,Food & Beverage,1,5.23
Female,64,Clothing,1,300.08
Male,18,Technology,5,5250
Female,47,Cosmetics,3,121.98
Female,27,Clothing,5,1500.4
Female,34,Cosmetics,5,203.3
Male,39,Toys,5,179.2
Male,69,Clothing,4,1200.32
Female,48,Cosmetics,4,162.64
Male,37,Clothing,5,1500.4
Male,18,Clothing,4,1200.32
Male,38,Clothing,3,900.24
Female,40,Souvenir,4,46.92
Male,18,Food & Beverage,1,5.23
Female,19,Clothing,3,900.24
Male,43,Technology,4,4200
Female,27,Food & Beverage,4,20.92
Male,27,Clothing,5,1500.4
Female,25,Shoes,2,1200.34
Male,60,Clothing,4,1200.32
Male,22,Cosmetics,3,121.98
Male,67,Clothing,2,600.16
Female,33,Cosmetics,5,203.3
Female,55,Clothing,3,900.24
Female,49,Clothing,2,600.16
Male,27,Shoes,1,600.17
Female,23,Clothing,3,900.24
Female,60,Clothing,3,900.24
Female,21,Technology,1,1050
Female,32,Clothing,4,1200.32
Female,42,Technology,1,1050
Female,30,Clothing,3,900.24
Male,36,Toys,1,35.84
Female,26,Clothing,1,300.08
Female,31,Toys,4,143.36
Female,25,Clothing,4,1200.32
Female,59,Clothing,4,1200.32
Female,61,Food & Beverage,5,26.15
Male,42,Technology,2,2100
Female,64,Books,4,60.6
Female,29,Clothing,1,300.08
Female,32,Clothing,2,600.16
Male,60,Shoes,1,600.17
Male,53,Food & Beverage,5,26.15
Male,31,Food & Beverage,4,20.92
Male,28,Clothing,2,600.16
Female,34,Shoes,3,1800.51
Female,34,Clothing,1,300.08
Male,47,Books,3,45.45
Female,47,Clothing,2,600.16
Male,49,Cosmetics,2,81.32
Male,54,Toys,5,179.2
Female,68,Clothing,2,600.16
Female,21,Technology,2,2100
Female,32,Clothing,2,600.16
Female,56,Food & Beverage,3,15.69
Female,47,Clothing,2,600.16
Male,45,Clothing,5,1500.4
Male,58,Clothing,1,300.08
Female,69,Clothing,2,600.16
Female,51,Clothing,4,1200.32
Female,35,Clothing,1,300.08
Male,61,Food & Beverage,4,20.92
Female,19,Books,3,45.45
Female,37,Clothing,5,1500.4
Male,30,Cosmetics,2,81.32
Female,48,Shoes,2,1200.34
Female,26,Clothing,5,1500.4
Male,49,Clothing,1,300.08
Male,62,Clothing,2,600.16
Female,31,Books,1,15.15
Female,65,Cosmetics,4,162.64
Female,59,Clothing,1,300.08
Female,25,Clothing,1,300.08
Male,56,Food & Beverage,2,10.46
Male,31,Shoes,4,2400.68
Male,19,Cosmetics,3,121.98
Female,55,Clothing,1,300.08
Female,67,Cosmetics,3,121.98
Male,22,Cosmetics,2,81.32
Male,54,Food & Beverage,3,15.69
Male,51,Cosmetics,3,121.98
Female,51,Toys,1,35.84
Female,19,Toys,3,107.52
Male,43,Cosmetics,4,162.64
Female,55,Books,4,60.6
Female,21,Cosmetics,3,121.98
Male,40,Toys,2,71.68
Male,52,Clothing,5,1500.4
Male,26,Toys,3,107.52
Female,58,Toys,4,143.36
Female,59,Clothing,1,300.08
Female,19,Clothing,4,1200.32
Female,39,Clothing,1,300.08
Male,19,Clothing,3,900.24
Male,65,Clothing,3,900.24
Female,20,Clothing,5,1500.4
Female,31,Clothing,2,600.16
Male,51,Technology,4,4200
Female,38,Shoes,1,600.17
Female,58,Clothing,5,1500.4
Male,44,Clothing,3,900.24
Female,61,Clothing,3,900.24
Female,64,Food & Beverage,5,26.15
Female,69,Clothing,1,300.08
Female,26,Shoes,1,600.17
Female,64,Clothing,1,300.08
Male,19,Toys,4,143.36
Male,22,Food & Beverage,3,15.69
Female,68,Clothing,4,1200.32
Female,46,Clothing,1,300.08
Male,40,Toys,2,71.68
Female,59,Technology,4,4200
Female,18,Cosmetics,1,40.66
Female,58,Clothing,1,300.08
Male,46,Food & Beverage,5,26.15
Female,42,Food & Beverage,4,20.92
Male,62,Clothing,1,300.08
Male,24,Toys,5,179.2
Female,18,Cosmetics,4,162.64
